iter	M_lnV_dist(1)	M_lnk_e(1)	V_lnV_dist(1)	V_lnk_e(1)	Ve_lnC_rest(1)	lnV_dist(1.1)	lnk_e(1.1)	lnV_dist(1.1.1)	lnk_e(1.1.1)	lnV_dist(1.2)	lnk_e(1.2)	lnV_dist(1.2.1)	lnk_e(1.2.1)	LnPrior	LnData	LnPosterior
2610	-0.57511	-1.95353	0.271937	0.295014	0.49842	-0.450721	-0.534025	-0.590347	-0.370769	-1.18006	-2.31516	-1.45415	-1.87261	-4.240718e+00	-9.100725e+02	-9.143132e+02
2620	-0.356907	-1.56052	0.40178	0.137022	0.499638	-0.411007	-1.30587	-0.322583	-1.20771	-1.16988	-1.13439	-1.64709	-1.2027	1.420976e-01	-9.079101e+02	-9.077680e+02
2630	-0.631246	-1.18949	0.0796533	0.137022	0.499348	-0.81635	-1.03325	-0.345453	-0.778816	-1.23829	-1.41677	-1.24146	-1.92479	4.089346e-01	-9.084243e+02	-9.080153e+02
2640	-0.353974	-1.21903	0.0662668	0.424414	0.499763	-0.340528	-1.38285	-0.555792	-0.379325	-0.467429	-1.35051	-0.50967	-0.506053	-2.886173e-01	-9.076894e+02	-9.079780e+02
2650	-0.682177	-1.40471	0.0662668	0.267853	0.499032	-0.703763	-2.27759	-0.374129	-1.62941	-0.802897	-0.030909	-0.736711	-0.0435465	-2.350319e+00	-9.089851e+02	-9.113354e+02
2660	-0.673437	-1.09241	0.287101	0.332273	0.499052	-1.23406	-1.78195	-1.80402	-0.845979	-0.300387	-1.19887	-0.925686	-0.975377	-5.114286e+00	-9.089497e+02	-9.140640e+02
2670	-0.68414	-0.910891	0.287101	0.0968634	0.499599	-1.25598	-1.09634	-1.70418	-1.0727	-0.450436	-0.446106	-1.59118	-0.334747	-2.158082e+00	-9.079806e+02	-9.101387e+02
2680	-0.705998	-0.272901	0.37491	0.12657	0.499695	-1.22926	-1.27693	-1.59293	-1.15892	-0.804564	-0.120256	-0.678255	0.0176627	-6.766592e+00	-9.078094e+02	-9.145760e+02
2690	-0.278327	-0.632339	0.232697	0.311133	0.499378	-0.662642	-1.03179	-0.426436	-1.22073	-1.35623	-0.265375	-0.881283	-0.149839	-4.851798e+00	-9.083711e+02	-9.132229e+02
2700	-0.212596	-1.41435	0.0608105	0.157177	0.499411	-0.140958	-0.759853	-0.422152	-0.599997	-0.213846	-1.34952	-0.284379	-1.19735	4.888663e+00	-9.083125e+02	-9.034238e+02
2710	-0.490992	-1.64443	0.102718	0.176763	0.49992	-0.364638	-1.55689	-0.945385	-1.33301	-0.42051	-1.58959	-0.138922	-1.98801	2.944620e+00	-9.074123e+02	-9.044677e+02
2720	-0.297256	-1.5301	0.120567	0.0785727	0.49946	-0.24808	-1.24271	-0.129485	-2.02609	-0.482359	-2.07318	-0.41782	-2.33687	6.669163e-01	-9.082258e+02	-9.075588e+02
2730	-0.143925	-1.12488	0.204449	0.341778	0.499868	-0.323816	-1.07637	-0.199591	-1.70408	-0.117537	-2.07118	-0.608716	-1.68172	-1.561355e+00	-9.075031e+02	-9.090645e+02
2740	-0.42238	-1.05304	0.204449	0.282477	0.499619	-0.15514	-0.669103	-0.0972738	-1.10817	-0.116683	-1.2129	-0.195665	-1.42602	1.015946e+00	-9.079452e+02	-9.069292e+02
2750	-0.481877	-1.43608	0.116013	0.132567	0.499085	-0.806796	-0.640925	-0.362271	-0.974807	-0.688421	-1.10352	-0.4277	-0.971669	8.851742e-01	-9.088904e+02	-9.080052e+02
2760	-0.50224	-1.42312	0.630087	0.180938	0.499286	-0.601252	-1.39251	-0.957848	-1.30035	-0.385145	-1.61855	-0.688997	-0.973984	-1.987007e+00	-9.085340e+02	-9.105210e+02
2770	-0.240157	-1.7447	0.596795	0.079314	0.499679	-0.662485	-1.63584	-1.26304	-1.59822	-1.38389	-1.88709	-1.50472	-1.75464	-2.038818e-01	-9.078377e+02	-9.080416e+02
2780	-0.300937	-1.06277	0.39402	0.294556	0.49968	-1.23993	-1.40889	-0.31058	-1.40123	-0.454593	-1.67381	-0.810941	-1.26372	-4.842208e+00	-9.078373e+02	-9.126795e+02
2790	-0.467117	-0.928281	0.20322	0.177959	0.499954	-0.442229	-0.930987	-0.318965	-0.518536	-0.135273	-1.71543	-0.473287	-1.6159	2.376710e-01	-9.073514e+02	-9.071137e+02
2800	-0.534415	-1.68482	0.0696818	0.29671	0.499954	-0.289957	-0.974126	-0.10807	-0.17546	-0.452583	-1.16055	-0.491821	-0.113504	-8.134703e-01	-9.073514e+02	-9.081649e+02
2810	-0.677408	-1.78605	0.154805	0.819526	0.499005	-0.856037	-1.86159	-0.45987	-0.675151	-0.343358	-0.751126	-0.18815	-1.03548	-4.600505e+00	-9.090329e+02	-9.136334e+02
2820	-0.658976	-1.66082	0.105818	0.405221	0.499497	-1.11786	-2.04912	-1.09287	-1.66734	-0.782223	-1.95331	-0.973689	-2.22119	-8.371873e-02	-9.081610e+02	-9.082447e+02
2830	-0.588317	-2.04389	0.105818	0.142	0.498737	-0.478987	-1.56892	-0.483949	-1.74448	-1.20695	-1.80873	-1.16047	-1.80431	2.633425e+00	-9.095082e+02	-9.068748e+02
2840	-0.477304	-2.46871	0.0824423	0.151948	0.499909	-0.675723	-2.29897	-0.339639	-2.12334	-0.506178	-1.56438	-0.344958	-1.5838	1.001456e+00	-9.074319e+02	-9.064305e+02
2850	-0.65404	-2.14733	0.125337	0.398419	0.499572	-0.599008	-2.21002	-0.181344	-2.4387	-0.626768	-2.61451	-0.22783	-2.0582	-6.725639e-01	-9.080268e+02	-9.086993e+02
2860	-0.361577	-2.20087	0.348325	0.139123	0.499517	-0.250336	-2.38765	-0.199384	-2.51922	-0.668529	-1.63683	-0.866214	-1.87895	6.221462e-01	-9.081244e+02	-9.075023e+02
2870	-0.313784	-1.83161	0.461591	0.0860711	0.498823	-0.402179	-2.00959	-0.504564	-2.29648	-1.05726	-1.31924	-0.398995	-0.964358	-1.290761e+00	-9.093559e+02	-9.106467e+02
2880	-0.391183	-1.73976	0.185798	0.0860711	0.499598	-0.226345	-1.01773	-0.289694	-0.909234	-1.33507	-1.8173	-1.06767	-1.71258	3.799895e-01	-9.079825e+02	-9.076025e+02
2890	-0.540651	-1.48859	0.166877	0.313263	0.499774	-0.157507	-0.912852	-0.286985	-2.39019	-1.14301	-2.49711	-1.36678	-1.84772	-5.543884e+00	-9.076694e+02	-9.132133e+02
2900	-0.583653	-1.63827	0.0881504	0.540974	0.499774	-0.460632	-1.2206	-0.478983	-2.18724	-1.00102	-2.61972	-1.39512	-2.64376	-2.553218e+00	-9.076694e+02	-9.102226e+02
2910	-0.55944	-1.77897	0.0878666	0.0760206	0.499363	-0.320972	-2.38506	-0.788071	-2.93079	-0.629423	-2.41254	-1.16119	-2.96264	-4.370282e+00	-9.083978e+02	-9.127681e+02
2920	-0.382674	-2.236	0.0878666	0.0760206	0.497085	-0.373402	-2.67464	-0.3602	-2.52175	-0.477474	-2.02094	-0.597479	-1.74738	5.056313e+00	-9.124523e+02	-9.073960e+02
2930	-0.356588	-1.78746	0.167228	0.0833238	0.498993	-0.313281	-1.97497	-0.781635	-2.32146	-0.590189	-1.60183	-0.806883	-1.60297	4.482223e+00	-9.090534e+02	-9.045712e+02
2940	-0.662035	-1.94772	0.138394	0.081465	0.497821	-0.412563	-1.98138	-0.85513	-1.93821	-0.925565	-2.3157	-1.469	-2.39618	3.140932e+00	-9.111381e+02	-9.079972e+02
2950	-0.28523	-1.94354	0.230034	0.205527	0.49693	-0.348905	-2.12878	-0.561593	-2.22023	-0.63029	-1.83744	-0.808826	-2.25993	1.927418e+00	-9.127295e+02	-9.108021e+02
2960	-0.641558	-1.44491	0.182424	0.0761656	0.499988	-0.158163	-1.62347	-0.209151	-2.11126	-0.909187	-1.25053	-0.698902	-0.876284	2.123487e+00	-9.072921e+02	-9.051686e+02
2970	-0.574548	-1.656	0.306564	0.371597	0.499358	-1.16144	-2.55595	-0.961785	-1.99126	-0.157598	-1.58032	-0.146436	-1.52482	-2.706567e+00	-9.084069e+02	-9.111134e+02
2980	-0.311786	-1.81439	0.0803616	0.171744	0.49941	-0.807126	-2.55071	-0.736941	-2.89103	-0.848543	-2.68779	-0.616338	-2.46224	-1.723185e+00	-9.083150e+02	-9.100382e+02
2990	-0.582077	-2.33795	0.126306	0.171744	0.499662	-0.52299	-2.109	-0.557013	-1.95404	-0.808235	-2.70166	-0.781434	-2.10609	2.361203e+00	-9.078687e+02	-9.055075e+02
3000	-0.992114	-2.95539	0.179679	0.329848	0.499813	-0.642854	-2.34081	-0.968367	-2.95371	-1.30898	-2.39607	-1.49014	-2.64889	-5.653718e+00	-9.076012e+02	-9.132550e+02
3010	-0.521514	-2.68323	0.192689	0.183656	0.499963	-1.0982	-2.73202	-1.38605	-2.75372	-1.11042	-2.33064	-1.81355	-2.17792	-1.806444e+00	-9.073364e+02	-9.091429e+02
3020	-1.03229	-2.09304	0.202092	0.0907405	0.499619	-1.66599	-1.82997	-2.1047	-2.26965	-1.14951	-2.27238	-0.750781	-2.16165	-8.864503e-01	-9.079438e+02	-9.088302e+02
3030	-0.706983	-1.69963	0.183488	0.168669	0.499977	-1.18347	-2.28738	-2.03212	-2.43519	-0.176563	-2.23565	-0.18326	-1.65362	-2.295017e+00	-9.073110e+02	-9.096060e+02
3040	-0.768022	-1.96812	0.082645	0.222917	0.4996	-0.947833	-2.12978	-0.833753	-1.9221	-0.875716	-1.92065	-0.505851	-2.08081	2.594879e+00	-9.079780e+02	-9.053831e+02
3050	-0.775923	-2.2099	0.13796	0.0806155	0.499681	-0.926151	-2.31045	-0.883931	-1.89234	-1.02974	-2.22121	-0.709982	-2.60222	2.441220e+00	-9.078342e+02	-9.053930e+02
3060	-0.978866	-1.7658	0.479237	0.147034	0.499987	-1.54536	-1.43344	-1.01029	-1.6838	-0.865537	-1.95671	-0.745712	-1.74265	-2.408110e+00	-9.072941e+02	-9.097022e+02
3070	-0.733202	-1.54245	0.266924	0.28727	0.49969	-1.38164	-1.97579	-1.34187	-0.937629	-0.90105	-1.11604	-1.05101	-1.46049	-3.534238e+00	-9.078187e+02	-9.113529e+02
3080	-0.612868	-1.31434	0.235019	0.314743	0.49979	-1.54527	-1.20777	-1.32882	-1.66436	-1.30623	-2.52762	-0.714326	-2.47521	-5.867296e+00	-9.076422e+02	-9.135095e+02
3090	-0.502591	-1.55187	0.461744	0.174463	0.499695	-1.63766	-1.36884	-2.02723	-1.78232	-1.40712	-2.36002	-0.445852	-2.05181	-5.384626e+00	-9.078098e+02	-9.131944e+02
3100	-0.621696	-1.88369	0.845103	0.143306	0.499578	-1.54567	-1.51857	-1.89389	-1.60521	-1.25786	-2.18609	-1.17838	-2.4487	-3.165944e+00	-9.080163e+02	-9.111823e+02
3110	-0.757825	-1.57576	0.286435	0.15541	0.499089	-0.658846	-1.40548	-1.03067	-1.37804	-1.75292	-1.88219	-1.82889	-2.36397	-8.694908e-01	-9.088829e+02	-9.097524e+02
3120	-0.714211	-1.53623	0.277292	0.174837	0.499353	-0.801919	-1.3653	-1.36313	-0.389269	-0.755408	-2.21146	-0.676273	-2.21874	-2.761406e+00	-9.084157e+02	-9.111771e+02
3130	-0.603633	-1.50823	0.512694	0.24524	0.499728	-1.66292	-1.66496	-1.48366	-1.5031	-0.098301	-1.22559	-0.249276	-0.890901	-2.567463e+00	-9.077507e+02	-9.103182e+02
3140	-0.486083	-1.98759	0.336391	0.187155	0.49974	-1.51419	-1.8324	-1.15454	-2.36644	-0.604566	-1.56506	-0.458818	-0.83028	-3.045637e+00	-9.077298e+02	-9.107754e+02
3150	-0.483267	-1.44267	0.107058	0.109553	0.499727	-0.857313	-1.78584	-0.723106	-1.58296	-0.917861	-1.55074	-0.517688	-2.07888	2.160416e+00	-9.077538e+02	-9.055934e+02
3160	-0.626631	-1.74865	0.113193	0.112226	0.499755	-1.10511	-1.44445	-1.70996	-1.54673	-0.790428	-1.96696	-0.714852	-1.8758	2.744173e+00	-9.077036e+02	-9.049594e+02
3170	-0.322608	-1.90733	0.166092	0.118592	0.499372	-0.234915	-1.72053	-1.36791	-1.63958	-0.501108	-2.51516	-0.299506	-2.43388	1.325016e-01	-9.083811e+02	-9.082486e+02
3180	-0.127908	-1.84797	0.0939166	0.156924	0.499208	-0.893989	-1.42333	-1.1084	-2.05194	-0.311942	-2.27633	-0.119623	-2.46588	-3.128401e-02	-9.086722e+02	-9.087034e+02
3190	-0.196864	-1.56095	0.237458	0.165463	0.498421	-0.850776	-1.78003	-1.57431	-1.90024	-0.254455	-1.48536	-0.248174	-1.48663	1.449679e+00	-9.100704e+02	-9.086207e+02
3200	-0.555894	-1.6682	0.237458	0.0862939	0.498467	-0.184909	-1.49111	-0.142621	-1.64385	-0.304287	-1.51565	-0.786356	-1.72146	4.003208e+00	-9.099882e+02	-9.059850e+02
3210	-0.456269	-1.88018	0.090582	0.183902	0.499611	-0.214122	-1.78134	-0.318221	-1.44741	-0.653029	-1.57846	-0.844583	-1.7901	4.282820e+00	-9.079592e+02	-9.036764e+02
3220	-0.237012	-2.31647	0.30341	0.194156	0.499223	-0.80797	-2.38028	-0.905409	-2.62999	-0.364099	-2.85413	-0.260997	-2.51684	-2.540726e-02	-9.086467e+02	-9.086721e+02
3230	-0.426149	-2.30295	0.347512	0.0640024	0.499217	-0.255289	-2.17159	-0.364017	-2.2288	-0.173159	-2.73509	-0.485475	-2.94951	1.703880e+00	-9.086565e+02	-9.069526e+02
3240	-0.406145	-2.28874	0.234109	0.0640024	0.49986	-0.157353	-2.25065	-0.196036	-1.60909	-0.88285	-2.5539	-0.454432	-2.27762	-3.648842e-01	-9.075187e+02	-9.078835e+02
3250	-0.521099	-1.99578	0.234109	0.14252	0.498431	-1.13273	-2.0745	-0.575494	-1.80353	-0.670537	-2.14452	-0.689494	-2.58704	9.636087e-01	-9.100529e+02	-9.090893e+02
3260	-0.91771	-2.12684	0.234109	0.122888	0.498753	-0.418529	-2.07943	-1.12229	-1.69798	-0.887453	-2.33211	-0.882024	-2.13966	-1.694408e-01	-9.094808e+02	-9.096503e+02
3270	-0.522795	-1.39296	0.24718	0.0946368	0.499402	-0.405972	-1.71313	-0.219682	-2.13709	-0.374686	-1.48661	-0.273181	-2.00298	1.784739e+00	-9.083278e+02	-9.065431e+02
3280	-0.52264	-1.53722	0.17174	0.110922	0.498667	-0.598173	-1.26732	-0.396558	-1.38464	-0.902282	-1.32581	-1.51235	-1.05337	2.873546e+00	-9.096324e+02	-9.067588e+02
3290	-0.296525	-1.40598	0.0582039	0.222566	0.498817	-0.651803	-1.41832	-0.53212	-1.24616	-0.409126	-1.80088	-0.358021	-2.15642	3.027873e+00	-9.093666e+02	-9.063387e+02
3300	-0.110825	-1.1756	0.127606	0.216623	0.499337	-0.489523	-1.04171	-0.749289	-0.203461	-0.455375	-1.22165	-0.312471	-1.13206	8.834128e-01	-9.084436e+02	-9.075601e+02
3310	-0.5313	-1.25509	0.103514	0.216623	0.499467	-0.519338	-0.985597	-0.942749	-0.545997	-0.465864	-1.60176	-0.67026	-2.24694	1.413922e+00	-9.082143e+02	-9.068004e+02
3320	-0.41056	-1.5629	0.159183	0.101645	0.4994	-0.339019	-0.902617	-0.409631	-0.653329	-0.323511	-1.23833	-0.291643	-1.44181	3.287331e+00	-9.083322e+02	-9.050448e+02
3330	-0.31803	-1.55636	0.185749	0.237984	0.498852	-0.230944	-1.27933	-0.855999	-1.89886	-0.815298	-2.78555	-0.844244	-2.82087	-2.265251e+00	-9.093047e+02	-9.115700e+02
3340	-0.299492	-2.14004	0.192204	0.214814	0.499528	-0.254187	-1.61967	-0.293332	-2.1982	-0.337771	-2.39564	-0.395811	-2.1236	1.673868e+00	-9.081060e+02	-9.064321e+02
3350	-0.477323	-2.09879	0.0535142	0.490293	0.498762	-0.429276	-1.40729	-0.234024	-1.11898	-0.331663	-1.84463	-0.711831	-2.73141	-1.712639e+00	-9.094640e+02	-9.111766e+02
3360	-0.47116	-1.67561	0.149052	0.347487	0.49971	-0.685746	-1.89209	-0.732088	-1.45068	-0.402224	-2.43765	-0.689395	-1.82888	1.043251e-01	-9.077838e+02	-9.076795e+02
3370	-0.657603	-1.15927	0.149052	0.304244	0.499812	-0.782731	-1.99284	-0.649636	-2.64824	-0.753455	-1.71051	-0.778648	-2.4601	-1.930741e+00	-9.076026e+02	-9.095334e+02
3380	-0.354418	-0.93004	0.081223	0.217988	0.498647	-0.720494	-0.709567	-0.422554	-0.86984	-0.200425	-1.78793	-0.617186	-1.7567	-1.418989e-01	-9.096690e+02	-9.098109e+02
3390	-0.557878	-1.4665	0.142509	0.562537	0.499829	-0.353488	-1.57474	-1.24435	-0.96508	-0.716601	-1.19487	-0.287529	-1.3581	-4.144753e+00	-9.075730e+02	-9.117177e+02
3400	-0.14395	-1.1004	0.153479	0.548379	0.498842	-0.17951	-1.94894	-0.1065	-1.03329	-0.132295	-1.31874	-0.298928	-2.05173	-1.787626e+00	-9.093218e+02	-9.111094e+02
3410	-0.24731	-1.62871	0.181756	0.117914	0.49984	-0.464679	-1.61915	-0.811236	-1.83173	-0.432715	-1.37132	-0.346228	-1.51284	4.476648e+00	-9.075530e+02	-9.030763e+02
3420	-0.155009	-2.11224	0.31473	0.171661	0.49984	-0.392258	-1.39289	-0.650002	-0.746037	-0.385189	-2.47776	-0.334468	-1.63706	-3.241988e+00	-9.075530e+02	-9.107950e+02
3430	-0.12868	-1.8893	0.120315	0.171666	0.49984	-0.157459	-1.9445	-0.358983	-2.09216	-0.234168	-1.67753	-0.732068	-1.41474	4.368273e+00	-9.075530e+02	-9.031847e+02
3440	-0.510079	-1.56829	0.119997	0.0551878	0.499726	-0.212429	-1.68174	-0.379257	-1.81956	-0.380897	-1.6605	-0.276789	-1.70849	6.826102e+00	-9.077554e+02	-9.009293e+02
3450	-0.192072	-1.36983	0.0496082	0.0992889	0.49786	-0.248518	-1.97385	-0.253188	-1.62466	-0.376659	-1.78625	-0.53119	-1.77579	3.743822e+00	-9.110687e+02	-9.073249e+02
3460	-0.257241	-1.31895	0.102881	0.126172	0.499079	-0.313962	-1.16541	-0.844647	-0.710213	-0.211534	-1.12937	-0.154987	-1.3612	4.273935e+00	-9.089007e+02	-9.046268e+02
3470	-0.690966	-1.41084	0.43606	0.17857	0.499911	-0.508103	-1.24184	-0.729352	-1.69599	-1.16966	-1.61696	-1.01724	-2.26391	-2.075067e+00	-9.074275e+02	-9.095026e+02
3480	-0.652616	-2.12228	0.126325	0.172176	0.499305	-0.356602	-1.23727	-0.435119	-1.33068	-1.34047	-2.38195	-1.55734	-2.92615	-1.314453e+00	-9.085010e+02	-9.098155e+02
3490	-0.37474	-1.83599	0.198385	0.0848433	0.499756	-0.315294	-2.20543	-1.1236	-2.54005	-0.93902	-1.94369	-1.79431	-2.58364	-2.348489e+00	-9.077015e+02	-9.100500e+02
3500	-0.608236	-1.93531	0.739412	0.18599	0.499759	-0.715437	-2.00688	-1.03359	-2.33277	-1.81664	-1.90637	-0.943218	-2.0302	-3.417768e+00	-9.076960e+02	-9.111138e+02
3510	-0.338368	-2.50086	0.462616	0.0800361	0.4998	-0.421688	-2.61116	-1.22113	-2.43616	-0.796349	-2.38163	-2.10322	-2.83458	-2.967068e+00	-9.076246e+02	-9.105917e+02
3520	-0.307605	-1.96007	0.203008	0.43012	0.498279	-0.447748	-2.30608	-0.595403	-2.64241	-0.549906	-2.23174	-0.605929	-2.51131	-1.890529e-01	-9.103222e+02	-9.105113e+02
3530	-0.684574	-1.81692	0.103359	0.540153	0.4991	-0.571306	-1.42683	-1.18677	-1.16272	-0.948253	-1.46115	-0.941817	-2.73206	-3.645320e+00	-9.088636e+02	-9.125089e+02
3540	-0.420481	-2.14923	0.305973	0.0803525	0.499412	-0.190518	-2.07283	-0.603495	-2.2399	-1.29032	-2.21574	-1.45221	-2.13002	2.197533e+00	-9.083101e+02	-9.061125e+02
3550	-0.28833	-1.89496	0.180136	0.138762	0.499022	-0.334222	-2.10573	-0.334585	-2.02593	-0.222669	-1.90082	-0.639755	-2.76067	2.090785e+00	-9.090022e+02	-9.069114e+02
3560	-0.247412	-1.83716	0.166995	0.0950553	0.499469	-0.780148	-1.86597	-0.749718	-1.93965	-0.454066	-2.20377	-0.167384	-2.02022	3.980279e+00	-9.082096e+02	-9.042293e+02
3570	-0.377583	-1.96504	0.0613306	0.0977402	0.499666	-0.559771	-1.74857	-0.208594	-2.02058	-0.474657	-1.81865	-0.593708	-1.94035	5.225491e+00	-9.078618e+02	-9.026363e+02
3580	-0.305948	-1.53654	0.161768	0.0977402	0.499666	-0.556368	-1.47837	-0.870968	-1.45792	-0.743666	-1.76141	-0.942805	-1.51411	4.333074e+00	-9.078618e+02	-9.035287e+02
3590	-0.526211	-1.4311	0.108645	0.202	0.498285	-0.715226	-1.68768	-0.456524	-1.81514	-0.549086	-1.58777	-0.389618	-1.13857	3.313553e+00	-9.103118e+02	-9.069983e+02
3600	-0.898908	-2.18792	0.0859904	0.112577	0.497872	-0.823048	-2.84527	-0.859638	-2.73387	-1.29565	-2.27072	-1.03478	-1.66529	4.188696e-01	-9.110471e+02	-9.106282e+02
3610	-0.321419	-1.72975	0.0975074	0.149596	0.499892	-0.634983	-2.485	-0.25853	-2.7885	-0.873895	-0.841485	-1.00258	-0.787638	-1.511189e+00	-9.074622e+02	-9.089734e+02
3620	-0.339124	-1.43522	0.403015	0.600705	0.499875	-0.375127	-1.85791	-0.327542	-1.68194	-0.465029	-1.59761	-0.109192	-0.594958	-4.665651e+00	-9.074907e+02	-9.121563e+02
3630	-0.460755	-1.35521	0.144883	0.250205	0.499917	-0.326633	-2.10312	-0.450133	-1.66286	-0.261846	-0.855876	-0.527345	-0.281529	6.115411e-01	-9.074174e+02	-9.068059e+02
3640	-0.36372	-1.7651	0.0701392	0.134669	0.499842	-0.859364	-1.66368	-1.36265	-1.85068	-0.254638	-2.44535	-0.534168	-2.10463	6.139333e-01	-9.075490e+02	-9.069351e+02
3650	-0.7012	-2.16782	0.409294	0.162488	0.499842	-0.728367	-1.34889	-0.956053	-2.19801	-0.46714	-2.69681	-1.3553	-2.51208	-5.656709e+00	-9.075490e+02	-9.132057e+02
3660	-0.268728	-2.5278	0.154028	0.281295	0.499751	-0.0907216	-2.2253	-0.0989559	-2.24889	-0.51845	-2.46013	-0.734478	-2.8505	1.469402e+00	-9.077113e+02	-9.062419e+02
3670	-0.636953	-1.67129	0.0832663	0.0731723	0.498154	-0.687239	-1.92473	-1.0704	-2.00893	-0.64977	-1.87103	-0.985688	-1.58783	4.687597e+00	-9.105450e+02	-9.058574e+02
3680	-0.712708	-1.65574	0.093475	0.0949004	0.499288	-0.7883	-1.87148	-0.379392	-1.8867	-1.04426	-1.66969	-0.982446	-1.28943	4.200012e+00	-9.085313e+02	-9.043313e+02
3690	-0.432684	-1.84765	0.205785	0.340901	0.499843	-0.535911	-1.71743	-0.930765	-1.53841	-0.717578	-1.71751	-0.160678	-0.47742	-2.586322e+00	-9.075473e+02	-9.101336e+02
3700	-0.437343	-1.8006	0.19593	0.0639393	0.499315	-0.462604	-2.30136	-0.724825	-2.50429	-0.332203	-2.04047	-0.637578	-1.81257	2.783631e+00	-9.084821e+02	-9.056985e+02
3710	-1.04324	-2.26796	0.166578	0.0756073	0.499443	-1.6632	-2.43848	-1.6544	-2.47955	-0.56375	-2.02837	-0.825638	-2.29536	1.157467e-01	-9.082561e+02	-9.081404e+02
3720	-0.853716	-1.39925	0.13634	0.175779	0.499713	-0.734168	-1.1338	-1.04651	-0.941457	-0.528686	-1.94497	-0.341596	-1.45583	7.640536e-01	-9.077784e+02	-9.070143e+02
3730	-0.665595	-1.66277	0.0739215	0.0626728	0.499806	-0.881896	-1.5191	-0.991882	-1.16206	-1.10859	-1.63293	-1.13454	-1.54283	4.702192e+00	-9.076132e+02	-9.029110e+02
3740	-0.852817	-1.5597	0.127964	0.111789	0.499793	-0.837831	-1.28737	-0.633658	-1.39988	-0.713743	-1.16825	-0.882084	-1.41602	3.389255e+00	-9.076357e+02	-9.042464e+02
3750	-0.229304	-1.96792	0.154504	0.365031	0.499699	-0.234771	-0.319137	-0.741527	-1.1243	-0.179816	-1.98036	-0.160782	-2.07331	-2.790465e+00	-9.078034e+02	-9.105939e+02
3760	-0.349302	-0.739693	0.0991082	0.104757	0.499668	-1.02085	-0.911099	-1.03609	-0.752919	-0.608211	-1.6394	-0.285344	-1.26115	-2.803662e+00	-9.078572e+02	-9.106609e+02
3770	-0.539956	-1.44251	0.0684374	0.664652	0.499555	-0.82833	-0.964985	-0.667517	-1.94886	-0.343919	-0.267305	-0.391697	-0.525067	-2.292049e+00	-9.080572e+02	-9.103492e+02
3780	-0.660845	-0.791346	0.184006	0.134655	0.499488	-0.514672	0.104171	-0.756503	-0.237478	-0.606828	-0.765504	-0.188059	-0.455155	-9.846189e-01	-9.081755e+02	-9.091601e+02
3790	-0.226361	-0.907691	0.702016	0.0893592	0.497689	-1.40391	-0.6841	-1.71912	-0.679771	-0.142883	-0.909164	-0.818941	-1.24457	-2.440930e+00	-9.113735e+02	-9.138144e+02
3800	-0.361304	-0.985282	0.342476	0.0412235	0.499828	-2.06254	-0.596864	-1.7551	-0.544987	-1.20939	-0.90036	-0.921251	-1.05399	-4.686935e+00	-9.075745e+02	-9.122614e+02
3810	-0.687388	-1.29634	0.21649	0.269896	0.49993	-1.36811	-0.786515	-1.44215	-0.487643	-1.18998	-0.956766	-0.768329	-0.761321	-2.044298e+00	-9.073946e+02	-9.094389e+02
3820	-0.781159	-0.650324	0.0897131	0.250839	0.499357	-0.794809	-0.910965	-0.891664	-0.579472	-1.01283	-0.861935	-0.878194	-0.652628	3.359268e-01	-9.084089e+02	-9.080730e+02
3830	-0.365375	-0.875233	0.270192	0.244241	0.499524	-0.395017	-0.341684	-0.815065	-0.486973	-0.138191	-0.387491	-0.479061	-0.752162	-7.849323e-01	-9.081126e+02	-9.088976e+02
3840	-0.928944	-0.693243	0.105177	0.110939	0.498686	-1.19246	-0.456873	-1.13513	-0.605136	-0.532614	-0.455733	-0.465963	-0.405491	1.441770e+00	-9.095995e+02	-9.081577e+02
3850	-0.332185	-0.38238	0.118432	0.0816788	0.499836	-0.484485	-0.403547	-1.15362	-0.787429	-0.549873	-0.655829	-0.771428	-0.461978	-2.675498e-01	-9.075596e+02	-9.078272e+02
3860	-0.743217	-1.13756	0.220811	0.133377	0.499452	-1.15753	-1.21428	-1.55908	-0.718917	-0.729192	-1.28844	-0.460886	-1.35984	8.679207e-01	-9.082393e+02	-9.073714e+02
3870	-0.92454	-1.51042	0.479783	0.16548	0.499752	-1.16151	-1.59228	-1.9965	-1.65768	-0.199987	-1.29761	-0.350648	-0.701389	-3.246206e+00	-9.077090e+02	-9.109552e+02
3880	-1.26862	-0.922682	0.688792	0.205175	0.499692	-0.940237	-1.16935	-1.60845	-1.35487	-0.760877	-1.00002	-1.06116	-0.546261	-8.477258e+00	-9.078157e+02	-9.162929e+02
3890	-0.47672	-1.02728	0.227179	0.279667	0.499932	-0.735693	-0.110919	-0.562852	-0.575465	-0.42627	-0.459949	-0.291928	-0.985524	-1.879339e+00	-9.073904e+02	-9.092697e+02
3900	-0.125536	-1.09359	0.109519	0.206492	0.499934	-0.282696	-0.184625	-0.206259	-0.673386	-0.672211	-0.84618	-0.922985	-1.47098	-7.770993e-01	-9.073863e+02	-9.081634e+02
3910	-0.274263	-0.994205	0.123156	0.128393	0.498846	-0.703687	-1.75893	-0.56891	-2.11214	-0.754472	-0.390273	-0.560372	-0.362576	-8.902404e-01	-9.093141e+02	-9.102043e+02
